"","SAMN08707421","SAMN08707422","SAMN08707423","SAMN08707424","SAMN08707425","SAMN08707426","SAMN08707427","SAMN08707428","SAMN08707429","SAMN08707430","SAMN08707431","SAMN08707432","SAMN08707433","SAMN08707434","SAMN08707435","SAMN08707436","SAMN08707437","SAMN08707438","SAMN08707439","SAMN08707440","SAMN08707441"
"SRP135559.OTU108",0.00681971779065719,0,0.000545031132838952,0,0,0,0,0.00262475466820106,0,0,0,0,0,0,0,0.00741308793456033,0,0,0.0163710052488207,0,0
"SRP135559.OTU109",0.00380921173892564,0,0,0,0,0,0,0,0.00146658781785925,0,0,0,0,0,0,0,0,0,0,0.0104523467644251,0.0115869140327697
"SRP135559.OTU110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232256535047658,0.000642661492097759,0,0,0
"SRP135559.OTU111",0.000675827889164226,0.000121348178260474,0,0,0,0.000824963907829032,0,0,0.000685984624482555,0,0,0,0,0,0,0,0.000878544683758777,0.000118549207280169,0.00768055278719022,0.0035055069348072,0.00875563971577659
"SRP135559.OTU112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235045565789749,0,0,0,0
"SRP135559.OTU113",0.00126973724630855,0,0.00188283482253456,0,0,0,0,0.00118232192261309,0.0119455943228859,0,0,0,0,0,0.00703510490868487,0.00677402862985685,0,0.00804886723112728,0.00043850906916484,0,0
"SRP135559.OTU114",0,0.000265449139944787,0.00113135250301419,0,0.00116795756713561,0.000624972657446237,0.00259844093543874,0,0.000425783560023655,0.006191925073606,0.00342952902433796,0.00175573956732259,0,0.000883842166761542,0.00659375579270715,0.000102249488752556,0.000181286998235938,0.000180943526901311,0,0.00033691370998147,0.000511456005650371
"SRP135559.OTU115",0,0.00139550404999545,0,0,0,0,0,0.000496575207497497,0.00189237137788291,0,0.0044168176828595,0,0,0.000419450519819037,0,0.0116053169734151,0,0.0106444709273668,0,0,0
"SRP135559.OTU116",0.00985070347539372,0.00278342383884962,0.0190760896493633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217544397883126,0,0,0,0
"SRP135559.OTU118",0.00305146531774151,0,0,0,0,0.000206240976957258,0,0,0,0.00306725824838231,0,0.00145197839650553,0,0,0,0.000434560327198364,0.000341656265906191,0,0.00300976679290413,0.00110700218993911,0.00972984163130111
"SRP135559.OTU119",0.000204796330049766,0,0,0,0.000544461422273741,0,0,0,0,0,0,0,0,0.0442370494652006,0,0,0,0,0.000152813766527141,0,0
"SRP135559.OTU120",0.000675827889164226,0,0,0,7.02530867449989e-05,0.00165617754223253,0.000319808115130921,0,0.0002602010644589,0,0.00160434407009749,0,0,0.000179764508493873,0.00955962185207743,7.66871165644172e-05,0.000676339954957153,0,0.00368081855026244,0.00283167951484426,0.00205800154654554
"SRP135559.OTU121",0.00796657723893588,0,0.00569805275240722,0,0,0,0,0,0,0,0,0,0,0,0,0.00846114519427403,0,0.0100267671631175,0,0,0
"SRP135559.OTU122",0,0.00583229681764403,0.0185145424215898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU123",0.00454647852710479,0,0.00264257518952219,0,0.000421518520469993,0,0,0.0071333422664323,0,0,0,0,0,0.00311591814722713,0,0.00529141104294479,0,0.00067385865190833,0,0.00430768243476308,0.00217368802401408
"SRP135559.OTU124",0.00819185320199062,0.00577920698965507,0.000280773613886733,0,0,0,0,0.000244346530673372,0,0,0.00555349870418364,0,0,0.00638164005153249,0,0.00186605316973415,0,0,0.0013819679755498,0.000144391589992058,0.00027399428874127
"SRP135559.OTU125",0,0,0,0,0,0.000143743711212634,0.00220867479512293,0,0.000449438202247191,0.0149016263029697,0.000370233246945576,0.00125149602376627,0,0.00235191898612817,0.000644369709327472,0,0.0014991040238741,0,0,0,0
"SRP135559.OTU126",0,0,0,0,0.010265732300613,0.0100808089646078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU127",0,0,0,0,0,0.00349359715512446,0.0156006396162303,0.00428000535985938,0,0,0,0,0,0,0,0,0,0,0,0,0.000645408769034992
"SRP135559.OTU128",0.00147453357635831,0,0,0,0.000439081792156243,0.00568100145618629,0,0.000993150414994995,0,0,0,0,0,0,0,0.000562372188139059,0,0.00121044980065015,0.00650455119261179,0,0.00245377107472738
"SRP135559.OTU129",0.000389113027094554,0.00216909868640597,0.00142038416436818,0,0.00574318984140366,0.00364984031948602,0,0.00066210027666333,0.000165582495564755,0,0,0,0,8.98822542469365e-05,0,0.00109918200408998,0,0,0.000179390073749253,0.00324881077482132,0.00280083050713298
"SRP135559.OTU130",0.00372729320690573,0.0020098292024391,0.00956281896708342,0,0,0,3.99760143913652e-05,0.00199418297614074,0.00123004139562389,0,0,0,0,0,0,0.00240286298568507,0,0.00174080151742985,0.000664407680552787,0.00172467732490514,0.000748917722559472
"SRP135559.OTU131",0,0,0,0.0299883262483205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU132",0,0.00078876315869308,0,0,0.00295941127913308,0.000362484141318817,0.00192884269438337,0,0,0.0115227214945913,0.00070798989328189,0.00228428400454427,0,0.00154297869790574,0,0,7.66983454075123e-05,0,0,0.000104282814994264,0
"SRP135559.OTU133",0.00118781871428864,0,0,0,0,0,0,0,0.000236546422235364,0,0.00296836129568646,0,0,0,0,0.000741308793456033,0,0.00702560038934055,0.00425885323234337,0.00138776361492367,0.0012299299183497
"SRP135559.OTU134",0.000184316697044789,0,0.000330321898690274,0,0.0017651088044681,0,0,0.000874918222733686,0,0,0,0,0,0,0,0.000383435582822086,0,0,0.0102850308949571,0.00133963308492632,0.00347059432405609
"SRP135559.OTU135",0.002621393024637,0.00331432211873919,0.00172593192065668,0,0,0,0,0.00420118389835184,0.00905972797161443,0,0,0.000820155161206053,0,0,0,0.00355316973415133,0,0.00190302674844482,0.00123579828582818,0.000754044969958527,0.000815894104251783
"SRP135559.OTU136",0,0,0,0,0,0,0.00286827903258045,0,0,0.000787317625253213,0,7.89779044124348e-05,0,0.0102465769841508,0.00224205350916682,0,0.00907132248865213,0,0,0,0
"SRP135559.OTU137",0.00219132073153249,0,0,0,0,0.00401232446080484,0,0,0.00276759314015375,0,0,0,0,0,0,0.00695296523517382,0.00276811301152567,0.00628934741781108,0,0,0
"SRP135559.OTU138",0,0,0,0,0.000395173612940619,0.000162492890936022,0.00347791325204877,0,0.000118273211117682,0.00894753676199224,0.00356593074689686,0.00221745654696451,0,0.00122839080804147,0,0,0,0,0,0,0
"SRP135559.OTU139",0,0,0,0,0,0,0,0.0196501903538295,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU140",0.000860144586209015,0,0,0,0.00107135957286123,0.00769966313973764,0,0,0,0,0,0,0,0,0.00632011934080096,0,0,0,0.00215932496179656,0,0
"SRP135559.OTU141",0.00110590018226873,0.00283651366683858,0.00321238046476291,0,0,0,0,0.00040198945368845,0.00503843879361325,0,0,0,0,0,0,0.0031441717791411,0,0.00437384180544203,0.00347485216929108,0,0
"SRP135559.OTU142",0,0,0.000189935091746907,0,0,0,0,0.00178924717622114,0.00170313424009462,0,0.00231233396337939,0.00662806874722818,7.21113399088192e-05,0.00811936363363993,5.29618939173265e-05,0.00155930470347648,0,0,0,0,0
"SRP135559.OTU143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000894683026584867,0,0.0144318061283701,0,0,0
"SRP135559.OTU144",0,0,0,0,0.00420640356885681,0.00047497921965914,0,0,0,0,0.00565092850601142,0.00506066110581217,4.00618555048996e-05,0.00124337118374929,0,0,0,0,0,0,0
"SRP135559.OTU145",0,0.00141067257227801,0,0,0.000114161265960623,0,0,0,0,0.00294423986943649,0.000993783978643388,0.00411292625286295,0.000144222679817638,0.00573748389609611,0.000767947461801234,0,0.00299123547089298,0,3.98644608331672e-05,0,0
"SRP135559.OTU146",0.000245755596059719,0.0015623577951036,0.000396386278428328,0,0.00278377856227058,0.00624972657446237,0,0,0.000378474275576582,0,0,0,0,0,0,0.00102249488752556,0,0.0021588434588915,0.00215268088499103,0,0
"SRP135559.OTU147",0.00249851522660714,0,0,0,0,0,0,0.000551750230552775,0,0,0,0,0,0.000554273901189442,0,0.00365541922290389,0,0,0.0103913361238456,8.0217549995588e-05,0.00174138592400007
"SRP135559.OTU148",0.000184316697044789,0,4.9548284803541e-05,0,0,0,0,0.00322379777565836,0,0,0,0,0,0,0,0.00053680981595092,0,0,0,0.00271135318985088,0.00847555666506329
"SRP135559.OTU149",0.000286714862069672,0,0,0,0,0,0,5.51750230552775e-05,0,0,0,0,0,0,0,0,0,0,0,0.00379429011479131,0.00979681801299342
"SRP135559.OTU150",0.00212988183251756,0.000864605770105876,0.00062761160751152,0,0.000201977624391872,0.00176242289399839,0,0.000323167992180911,0.0007806031933767,0,0,0,0,0,0,0.0028118609406953,0,0.00277030779117869,0.000664407680552787,0.00353759395480543,0.00203973526062946
"SRP135559.OTU151",0.000552950091134367,0.000303370445651185,0.00322063851223017,0.00142067355344596,0,0,0.000529682190685589,0,0.000141927853341218,9.84147031566516e-05,0.000162383003046305,0.000546770107470702,0.00693070100234762,0.000494352398358151,0.000635542727007918,0.000434560327198364,0.000348628842761419,0,0.000152813766527141,0.00131556781992764,0
"SRP135559.OTU152",0.00552950091134367,0,0.0115530084066923,0,0,0,0,0,0,0,0,0,0,0,0,0.00794989775051125,0,0,0,0,0
"SRP135559.OTU153",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287023998561884,6.17888762368809e-05,0,0,0,0,0,0
"SRP135559.OTU154",0,0,0,0,0,0,0,0.00158431137630154,0,0,0,0,0,0,0,0.000383435582822086,0,0,0.0112683542621753,0,0
"SRP135559.OTU155",0,0,0,0,0,0,0,0.00416177316759807,0.0312004730928445,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU156",0.00851952733007024,0,0,0,0,0,0,0.00936398962709566,0,0,0,0,0,0,0,0.00334867075664622,0,0,0.000631187296525148,0,0
"SRP135559.OTU157",0,0,0,0,0,0,0.0171097341595043,0,0.00241277350680071,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU158",0.000389113027094554,0.000940448381518672,0.000198193139214164,0,0.000500553243058117,0.00328735617816721,0,0.000244346530673372,0.000922531046717918,0.00292783741891039,0.000954812057912274,0,0,0.00178266470923091,0.00111219977226386,0.000332310838445808,0,0,0.000983323367218125,0.000513392319971763,4.26213338041976e-05
"SRP135559.OTU159",0,0,0,0,0,0.00931209259594893,0,0.00223852950681412,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU160",0.000798705687194086,0,0.000198193139214164,0,0,0,0,0.000102467899959801,0.00257835600236546,0,0,0,0,0,0,0.00138036809815951,0,0.000199661822787653,0.00182712112152016,0.00443603051475602,0.00408555928323094
"SRP135559.OTU161",0.000675827889164226,0.000523314018748294,0,0,0,0,0,0.000630571692060314,0.000473092844470727,0,0,0,0,0,0,0.00235173824130879,0,0.006120882754834,0.00221912165304631,0.000593609869967351,0.000444479623958061
"SRP135559.OTU162",0,0.000310954706792464,0.000280773613886733,0,0.000175632716862497,3.12486328723118e-05,0.00084949030581651,0,0.000189237137788291,0,0.00224088544203901,0.00188939448248209,0,0,0.00753824290089947,0,0,0,0,0,0
"SRP135559.OTU163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391104294478528,0,0.00703807925326478,0,0.00087437129495191,0.00180227354372036
"SRP135559.OTU164",0.00217084109852751,0,0,0,0,0,0,0.00188383293003019,0,0,0,0,0,0,0,0.0142893660531697,0,0,0,0,0.00460919281282537
"SRP135559.OTU165",0.00335865981281615,0,0.000272515566419476,0,0.00229200695505559,0,0,0.000803978907376901,0,0,0.00185116623472788,0,0,0.00954249932588309,5.29618939173265e-05,0.00362985685071575,0,0,0,0,0
"SRP135559.OTU166",0,0.00716712677850924,0.00526037623664261,0,0,0,9.9940035978413e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU167",0,0,0,0,0,0,0.0044773136118329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU168",0,0.000356460273640142,0.000338579946157531,0.000671791370234136,0.00265205402462371,0,0,0,0,0,0,0,0.00459108864086149,0,0,0,0.00273325012724953,0.00102326684178672,0,0,0
"SRP135559.OTU169",0,0.00521797166520038,0.00108180421821065,0,0,0,0.00061962822306616,0.00122173265336686,0.00295683027794205,0,0,0,0,0,0,0,0,0,0.00278386818151618,0,0
"SRP135559.OTU170",0,0,0,0,0,0,0.00360783529882071,0,0,0.00390378322521385,0,0.00180434135465332,0,0,0.00390152618524305,0,0,0,0,0,0
"SRP135559.OTU171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00479700948973616,0.00574170253962262
"SRP135559.OTU172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923435930392897,0,0,0
"SRP135559.OTU173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100962912863707,0,0,0,0
"SRP135559.OTU174",0.000143357431034836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789992957697376,0.00189678731648271,0,0,0
"SRP135559.OTU175",0.000286714862069672,0,0,0,0,0,0,0,0,0,0.00406607039627948,0,0,0.0105012433711837,7.06158585564353e-05,0.00240286298568507,0,0,0,0,0
"SRP135559.OTU176",0,0,0,0,0,0.00044998031336129,0,0,0,0,0,0,0,0.0203733109626389,5.29618939173265e-05,0,0,0,0,0,0
"SRP135559.OTU177",4.09592660099531e-05,0,0,0,0,0,0,0,0,0,0.00407256571640133,0.00406432446553222,4.00618555048996e-05,0.00200737034484825,0,0,0,0,0,0,0
"SRP135559.OTU178",0,0,0,0,0.000816692133410612,0.000193741523808333,0,0,0,0,0,0,0.0103119216069611,0,0,0,0,0,0,0,0
"SRP135559.OTU179",0.000634868623154273,9.10111336953554e-05,0.00102399788593985,0,0.000105379630117498,0.000243739336404032,0.00101938836697981,0,0.000118273211117682,0.000467469839994095,0.00166929727131602,0.000449566532809244,0,0.00307097702010366,0.00131522036561361,0,0.00135965248676954,0.00037436591772685,0.000212610457776892,0.000240652649986764,0
"SRP135559.OTU180",0.000368633394089578,0.0012665716105937,9.90965696070821e-05,0,0,0,0,0,0.000473092844470727,0,0.00292938937495534,0,0,0.00214219372621865,0,0.000230061349693252,0,0.00153490026268009,0.000883662215135207,0.000585588114967793,0.000426213338041976
"SRP135559.OTU181",0.00143357431034836,0,0,0,0,0,0,0.000165525069165832,0,0,0.00017537364329001,0,0,0.000149803757078228,0.00406923884931459,0.000587934560327198,0,0,0,0.00215785209488132,0.00279474174516096
"SRP135559.OTU182",0.00157693174138319,0.000690167763856445,0.00205625381934695,0,0,0,0,0.00432729823676391,0.00487285629804849,0,0,0,0,0,0,0,0,0.00082360501899907,0,0,0
"SRP135559.OTU183",0.000942063118228921,0.00160027910081,0.000173418996812394,0,0,0,0,0,0.000189237137788291,0,0,0,0,0.00016478413278605,0,0.000255623721881391,0,0.00240218130541396,0.00135539166832769,0.00114711096493691,0.00160743316061545
"SRP135559.OTU184",0,0,0,0,0.000518116514744367,0.000143743711212634,0.00106935838496902,0.000275875115276387,0.000141927853341218,0.00305905702311925,0.00215644628045493,0.000492093096723632,2.40371133029397e-05,0.00137819456511969,0.000662023673966581,7.66871165644172e-05,0.000515970687286901,4.36760237347992e-05,5.3152614444223e-05,0.0001363698349925,0
"SRP135559.OTU185",0.000552950091134367,0,0,0,0.000351265433724994,0.000206240976957258,0.00105936438137118,0.000733039592020115,0.000638675340035482,0.00082012252630543,0.00135752190546711,0,0,0.000749018785391138,0.000494311009895047,0.00112474437627812,0.00354206904245602,0,0,0,0
"SRP135559.OTU186",0.00065534825615925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237098414560338,0.00396651385290014,0.000970632354946615,0.00305655850995817
"SRP135559.OTU187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898067898953416,0,0,0,0
"SRP135559.OTU188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028680981595092,0,0.00101702740982461,0,0,0
"SRP135559.OTU189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU190",0,0,0,0,0,0,0,0,0,0,0.00794377650902525,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU191",0.00651252329558254,0,0,0,0,0,0,0.00237252599137693,0,0,0,0,0,0,0,0.00158486707566462,0,0.00126660468830918,0.00172081589263172,0,0.000456657147902117
"SRP135559.OTU192",0.0247803559360216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434560327198364,0,0.00728141709978723,0,0,0
"SRP135559.OTU194",0,0,0,0,0.00395173612940619,0.0045498009462086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU195",0,0,0,0,0,0,0,0,0,0,0.00746961814013004,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU196",0,0,0,0,0,0,0,0.00729098518944738,0.00465996451803666,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU198",0,0.000674999241573886,0,0,0.00606811036759928,0,0.000949430341794923,0.000236464384522618,0,0.00070530537262267,0,0,0,0,0,0,0.000697257685522839,0,0,0,0
"SRP135559.OTU199",0.000368633394089578,0,0,0,0,0,0.00143913651808915,0,0.000212891780011827,0,0.0047156024084647,0,0,0.00271144800311592,0,0,0,0,7.30848448608066e-05,0,0
"SRP135559.OTU200",0,0,0,0,0.000377610341254369,0.000293737148999731,0,0,0,0,0,0,0,0,0.00324832949359602,0,0,0.00326322291618571,0,0.000465261789974411,0.000292260574657355
"SRP135559.OTU201",0,0,0,0,0,0,0,0,0,0,0.00700195509135668,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948900599352099,0,0,0,0,0,0
"SRP135559.OTU203",0,0,0,0,0,0,0,0,0,0.00305905702311925,0,0.000753327703626301,0,0,0,0,0.00351417873503511,0.000455478533234334,0,0,0
"SRP135559.OTU204",0,0,0,0,0,0,0.000429742154707176,0,0,0,0.00576784426820476,0,0,0.00076399916109896,0.00075912047948168,0,0,0,0,0,0
"SRP135559.OTU205",0,0,0.00133780368969561,0,0.000641059416548115,0,0,0.00103256114574876,0.00579538734476641,0,0,0,0,0,0.000909179178914105,0.00488241308793456,0,0.00097335138608981,0,0,0
"SRP135559.OTU206",0.000245755596059719,0.000310954706792464,0.00284076832873635,0,0,0,0.000239856086348191,0,0,0,0.000285794085361497,0.000492093096723632,0.000785212367896031,0,0.000441349115977721,0.000306748466257669,0.000348628842761419,0.000131028071204398,0,0.000681849174962498,0.000535811053538484
"SRP135559.OTU207",0,0,0,0,0.00226566204752621,0,0,0,0,0,0,0,0,0.00104862629954759,0,0,0,0,0.00481031160720218,0,0
"SRP135559.OTU208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504949837220118,0.0014599594099197,0.000590609911286738
"SRP135559.OTU209",0,0.00020477505081455,0,0,0,0,0,0,0,0.0032476852041695,0.000233831524386679,0.00186509358881673,0,0.000644156155436378,0.00155354888824158,0,0,0,0,0.000280761424984558,7.30651436643387e-05
"SRP135559.OTU210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288783179984117,0.00603396311427997
"SRP135559.OTU211",0.00118781871428864,0.000750841852986682,0.000454192610699126,0,0,0,0,0.00328685494486439,0.000354819633353046,0,0.00218892288106419,0,0,0,0,0.00112474437627812,0,0,0,0,0
"SRP135559.OTU212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638917832920491,0,0,0
"SRP135559.OTU213",0.00368633394089578,0,0.00194889920227261,0,0,0,0,0,0.0007806031933767,0,0,0,0,0,0,0.00255623721881391,0,0.00152866083071797,0.000279051225832171,0.000914480069949704,0.000450568385930089
"SRP135559.OTU214",0,0,0,0,0,0.00638722055910054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU215",0.000471031559114461,0,0,0,0,0,0,0.00774026752004036,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU216",0.0013106965123185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531697341513292,0,0.00278278665510292,0.000392000531526144,0.000890414804951027,0.000614964959174851
"SRP135559.OTU217",0,0.000113763917119194,0,0,0.000158069445176247,0,0.00117929242454527,0,7.09639266706091e-05,0.00215692224418328,0.00055859753047929,0.00230858489820963,0,0.000209725259909519,0.000247155504947524,0,0.000334683689050963,0,0,0,0
"SRP135559.OTU218",0.000511990825124414,0,0.000189935091746907,0,0.000193195988548747,0,0,0.00677864568964838,0,0,0,0,0,0,0,0.0010480572597137,0,0,0,0,0
"SRP135559.OTU219",0,0,0,0,0.00230078859089871,0.00034373496159543,0,0,0,0.00431384448836656,0,0.000662199352381184,0,0.000179764508493873,0,0,0,0,2.65763072221115e-05,0,0
"SRP135559.OTU220",8.19185320199062e-05,0.000273033401086066,0,0,0.00245885803607496,0.000699969376339785,0,0.000528103792100513,4.73092844470727e-05,0,0,0,0,0,0,0.000511247443762781,0,0,0.00290346156401568,0,0
"SRP135559.OTU221",0,0,0,0,0,0,0,0,0,8.2012252630543e-05,0,6.07522341634114e-05,0.00651405770509667,0,0.000406041186699503,0,0.000515970687286901,0,0,0,0
"SRP135559.OTU222",0,0,0,0,0.00193195988548747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146834097402166,0,0.00309917984376237
"SRP135559.OTU223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758055847458307,0
"SRP135559.OTU224",0.0013106965123185,0,0.000148644854410623,0,0,0,0,0.00539927011326644,0,0,0,0,0,0,0,0.00439672801635992,0,0,0,0,0
"SRP135559.OTU225",0,0,0.000132128759476109,0,0,0,0,0,0.000212891780011827,0,0,0,0,0,0,0,0.00304004350887958,0.00205277311553556,0.000976679290412597,0,0
"SRP135559.OTU226",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137370045240735,2.64809469586632e-05,0,0,0,0,0,0
"SRP135559.OTU227",0.0020070040344877,0,0,0,0,0,0,0.00314497631415082,0.00144293317563572,0,0.000181868963411862,0,0,0.00121341043233364,0,0.0016359918200409,0,0,0.000970035213607069,0,0.000237461716909101
"SRP135559.OTU228",0,0,0,0.00072685623664677,0,0,0,0,0,0,0,0,0,0,0,0,0.000118533806538883,0.00507265818519882,0,0,0
"SRP135559.OTU229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111620490332868,0.000272739669984999,0.00420733452267151
